Iteration,Mean Rebuild Frequency
2110,47.8649
2111,47.8919
2112,47.9189
2113,47.9459
2114,47.973
2115,48
2116,48.027
2117,48.0541
2118,48.0811
2119,48.1081
2120,48.1351
2121,48.1622
2122,48.1892
2123,48.2162
2124,48.2432
2125,48.2703
2126,48.2973
2127,48.3243
2128,48.3514
2129,48.3784
2130,48.4054
2131,48.4324
2132,48.4595
2133,48.4865
2134,48.5135
2135,48.5405
2136,48.5676
2137,48.5946
2138,48.6216
2139,48.6486
2140,47.3947
2141,47.4211
2142,47.4474
2143,47.4737
2144,47.5
2145,47.5263
2146,47.5526
2147,47.5789
2148,47.6053
2149,47.6316
2150,47.6579
2151,47.6842
2152,47.7105
2153,47.7368
2154,47.7632
2155,47.7895
2156,47.8158
2157,47.8421
2158,47.8684
2159,47.8947
2160,47.9211
2161,47.9474
2162,47.9737
2163,48
2164,48.0263
2165,48.0526
2166,48.0789
2167,48.1053
2168,48.1316
2169,48.1579
2170,48.1842
2171,48.2105
2172,48.2368
2173,48.2632
2174,48.2895
2175,48.3158
2176,48.3421
2177,47.1282
2178,47.1538
2179,47.1795
2180,47.2051
2181,47.2308
2182,47.2564
2183,47.2821
2184,47.3077
2185,47.3333
2186,47.359
2187,47.3846
2188,47.4103
2189,47.4359
2190,47.4615
2191,47.4872
2192,47.5128
2193,47.5385
2194,47.5641
2195,47.5897
2196,47.6154
2197,47.641
2198,47.6667
2199,47.6923
2200,47.7179
2201,47.7436
2202,47.7692
2203,47.7949
2204,47.8205
2205,47.8462
2206,47.8718
2207,47.8974
2208,47.9231
2209,47.9487
2210,47.9744
2211,48
2212,48.0256
2213,48.0513
2214,46.875
2215,46.9
2216,46.925
2217,46.95
2218,46.975
2219,47
2220,47.025
2221,47.05
2222,47.075
2223,47.1
2224,47.125
2225,47.15
2226,47.175
2227,47.2
2228,47.225
2229,47.25
2230,47.275
2231,47.3
2232,47.325
2233,47.35
2234,47.375
2235,47.4
2236,47.425
2237,47.45
2238,47.475
2239,47.5
2240,47.525
2241,47.55
2242,47.575
2243,47.6
2244,47.625
2245,47.65
2246,47.675
2247,47.7
2248,47.725
2249,47.75
2250,47.775
2251,46.6341
2252,46.6585
2253,46.6829
2254,46.7073
2255,46.7317
2256,46.7561
2257,46.7805
2258,46.8049
2259,46.8293
2260,46.8537
2261,46.878
2262,46.9024
2263,46.9268
2264,46.9512
2265,46.9756
2266,47
2267,47.0244
2268,47.0488
2269,47.0732
2270,47.0976
2271,47.122
2272,47.1463
2273,47.1707
2274,47.1951
2275,47.2195
2276,47.2439
2277,47.2683
2278,47.2927
2279,47.3171
2280,47.3415
2281,47.3659
2282,47.3902
2283,47.4146
2284,47.439
2285,47.4634
2286,47.4878
2287,47.5122
2288,47.5366
2289,46.4286
2290,46.4524
2291,46.4762
2292,46.5
2293,46.5238
2294,46.5476
2295,46.5714
2296,46.5952
2297,46.619
2298,46.6429
2299,46.6667
2300,46.6905
2301,46.7143
2302,46.7381
2303,46.7619
2304,46.7857
2305,46.8095
2306,46.8333
2307,46.8571
2308,46.881
2309,46.9048
2310,46.9286
2311,46.9524
2312,46.9762
2313,47
2314,47.0238
2315,47.0476
2316,47.0714
2317,47.0952
2318,47.119
2319,47.1429
2320,47.1667
2321,47.1905
2322,47.2143
2323,47.2381
2324,47.2619
2325,47.2857
2326,47.3095
2327,47.3333
2328,46.2558
2329,46.2791
2330,46.3023
2331,46.3256
2332,46.3488
2333,46.3721
2334,46.3953
2335,46.4186
2336,46.4419
2337,46.4651
2338,46.4884
2339,46.5116
2340,46.5349
2341,46.5581
2342,46.5814
2343,46.6047
2344,46.6279
2345,46.6512
2346,46.6744
2347,46.6977
2348,46.7209
2349,46.7442
2350,46.7674
2351,46.7907
2352,46.814
2353,46.8372
2354,46.8605
2355,46.8837
2356,46.907
2357,46.9302
2358,46.9535
2359,46.9767
2360,47
2361,47.0233
2362,47.0465
2363,47.0698
2364,47.093
2365,47.1163
2366,47.1395
2367,47.1628
2368,47.186
2369,46.1364
2370,46.1591
2371,46.1818
2372,46.2045
2373,46.2273
2374,46.25
2375,46.2727
2376,46.2955
2377,46.3182
2378,46.3409
2379,46.3636
2380,46.3864
2381,46.4091
2382,46.4318
2383,46.4545
2384,46.4773
2385,46.5
2386,46.5227
2387,46.5455
2388,46.5682
2389,46.5909
2390,46.6136
2391,46.6364
2392,46.6591
2393,46.6818
2394,46.7045
2395,46.7273
2396,46.75
2397,46.7727
2398,46.7955
2399,46.8182
2400,46.8409
2401,46.8636
2402,46.8864
2403,46.9091
2404,46.9318
2405,46.9545
2406,46.9773
2407,47
2408,47.0227
2409,47.0455
2410,47.0682
2411,46.0444
2412,46.0667
2413,46.0889
2414,46.1111
2415,46.1333
2416,46.1556
2417,46.1778
2418,46.2
2419,46.2222
2420,46.2444
2421,46.2667
2422,46.2889
2423,46.3111
2424,46.3333
2425,46.3556
2426,46.3778
2427,46.4
2428,46.4222
2429,46.4444
2430,46.4667
2431,46.4889
2432,46.5111
2433,46.5333
2434,46.5556
2435,46.5778
2436,46.6
2437,46.6222
2438,46.6444
2439,46.6667
2440,46.6889
2441,46.7111
2442,46.7333
2443,46.7556
2444,46.7778
2445,46.8
2446,46.8222
2447,46.8444
2448,46.8667
2449,46.8889
2450,46.9111
2451,46.9333
2452,45.9348
2453,45.9565
2454,45.9783
2455,46
2456,46.0217
2457,46.0435
2458,46.0652
2459,46.087
2460,46.1087
2461,46.1304
2462,46.1522
2463,46.1739
2464,46.1957
2465,46.2174
2466,46.2391
2467,46.2609
2468,46.2826
2469,46.3043
2470,46.3261
2471,46.3478
2472,46.3696
2473,46.3913
2474,46.413
2475,46.4348
2476,46.4565
2477,46.4783
2478,46.5
2479,46.5217
2480,46.5435
2481,46.5652
2482,46.587
2483,46.6087
2484,46.6304
2485,46.6522
2486,46.6739
2487,46.6957
2488,46.7174
2489,46.7391
2490,46.7609
2491,46.7826
2492,46.8043
2493,45.8298
2494,45.8511
2495,45.8723
2496,45.8936
2497,45.9149
2498,45.9362
2499,45.9574
2500,45.9787
2501,46
2502,46.0213
2503,46.0426
2504,46.0638
2505,46.0851
2506,46.1064
2507,46.1277
2508,46.1489
2509,46.1702
2510,46.1915
2511,46.2128
2512,46.234
2513,46.2553
2514,46.2766
2515,46.2979
2516,46.3191
2517,46.3404
2518,46.3617
2519,46.383
2520,46.4043
2521,46.4255
2522,46.4468
2523,46.4681
2524,46.4894
2525,46.5106
2526,46.5319
2527,46.5532
2528,46.5745
2529,46.5957
2530,46.617
2531,46.6383
2532,46.6596
2533,45.7083
2534,45.7292
2535,45.75
2536,45.7708
2537,45.7917
2538,45.8125
2539,45.8333
2540,45.8542
2541,45.875
2542,45.8958
2543,45.9167
2544,45.9375
2545,45.9583
2546,45.9792
2547,46
2548,46.0208
2549,46.0417
2550,46.0625
2551,46.0833
2552,46.1042
2553,46.125
2554,46.1458
2555,46.1667
2556,46.1875
2557,46.2083
2558,46.2292
2559,46.25
2560,46.2708
2561,46.2917
2562,46.3125
2563,46.3333
2564,46.3542
2565,46.375
2566,46.3958
2567,46.4167
2568,46.4375
2569,46.4583
2570,46.4792
2571,46.5
2572,46.5208
2573,45.5918
2574,45.6122
2575,45.6327
2576,45.6531
2577,45.6735
2578,45.6939
2579,45.7143
2580,45.7347
2581,45.7551
2582,45.7755
2583,45.7959
2584,45.8163
2585,45.8367
2586,45.8571
2587,45.8776
2588,45.898
2589,45.9184
2590,45.9388
2591,45.9592
2592,45.9796
2593,46
2594,46.0204
2595,46.0408
2596,46.0612
2597,46.0816
2598,46.102
2599,46.1224
2600,46.1429
2601,46.1633
2602,46.1837
2603,46.2041
2604,46.2245
2605,46.2449
2606,46.2653
2607,46.2857
2608,46.3061
2609,46.3265
2610,46.3469
2611,46.3673
2612,46.3878
2613,45.48
2614,45.5
2615,45.52
2616,45.54
2617,45.56
2618,45.58
2619,45.6
2620,45.62
2621,45.64
2622,45.66
2623,45.68
2624,45.7
2625,45.72
2626,45.74
2627,45.76
2628,45.78
2629,45.8
2630,45.82
2631,45.84
2632,45.86
2633,45.88
2634,45.9
2635,45.92
2636,45.94
2637,45.96
2638,45.98
2639,46
2640,46.02
2641,46.04
2642,46.06
2643,46.08
2644,46.1
2645,46.12
2646,46.14
2647,46.16
2648,46.18
2649,46.2
2650,46.22
2651,46.24
2652,45.3529
2653,45.3725
2654,45.3922
2655,45.4118
2656,45.4314
2657,45.451
2658,45.4706
2659,45.4902
2660,45.5098
2661,45.5294
2662,45.549
2663,45.5686
2664,45.5882
2665,45.6078
2666,45.6275
2667,45.6471
2668,45.6667
2669,45.6863
2670,45.7059
2671,45.7255
2672,45.7451
2673,45.7647
2674,45.7843
2675,45.8039
2676,45.8235
2677,45.8431
2678,45.8627
2679,45.8824
2680,45.902
2681,45.9216
2682,45.9412
2683,45.9608
2684,45.9804
2685,46
2686,46.0196
2687,46.0392
2688,46.0588
2689,46.0784
2690,45.2115
2691,45.2308
2692,45.25
2693,45.2692
2694,45.2885
2695,45.3077
2696,45.3269
2697,45.3462
2698,45.3654
2699,45.3846
2700,45.4038
2701,45.4231
2702,45.4423
2703,45.4615
2704,45.4808
2705,45.5
2706,45.5192
2707,45.5385
2708,45.5577
2709,45.5769
2710,45.5962
2711,45.6154
2712,45.6346
2713,45.6538
2714,45.6731
2715,45.6923
2716,45.7115
2717,45.7308
2718,45.75
2719,45.7692
2720,45.7885
2721,45.8077
2722,45.8269
2723,45.8462
2724,45.8654
2725,45.8846
2726,45.9038
2727,45.0566
2728,45.0755
2729,45.0943
2730,45.1132
2731,45.1321
2732,45.1509
2733,45.1698
2734,45.1887
2735,45.2075
2736,45.2264
2737,45.2453
2738,45.2642
2739,45.283
2740,45.3019
2741,45.3208
2742,45.3396
2743,45.3585
2744,45.3774
2745,45.3962
2746,45.4151
2747,45.434
2748,45.4528
2749,45.4717
2750,45.4906
2751,45.5094
2752,45.5283
2753,45.5472
2754,45.566
2755,45.5849
2756,45.6038
2757,45.6226
2758,45.6415
2759,45.6604
2760,45.6792
2761,45.6981
2762,45.717
2763,45.7358
2764,44.9074
2765,44.9259
2766,44.9444
2767,44.963
2768,44.9815
2769,45
2770,45.0185
2771,45.037
2772,45.0556
2773,45.0741
2774,45.0926
2775,45.1111
2776,45.1296
2777,45.1481
2778,45.1667
2779,45.1852
2780,45.2037
2781,45.2222
2782,45.2407
2783,45.2593
2784,45.2778
2785,45.2963
2786,45.3148
2787,45.3333
2788,45.3519
2789,45.3704
2790,45.3889
2791,45.4074
2792,45.4259
2793,45.4444
2794,45.463
2795,45.4815
2796,45.5
2797,45.5185
2798,45.537
2799,45.5556
2800,45.5741
2801,44.7636
2802,44.7818
2803,44.8
2804,44.8182
2805,44.8364
2806,44.8545
2807,44.8727
2808,44.8909
2809,44.9091
2810,44.9273
2811,44.9455
2812,44.9636
2813,44.9818
2814,45
2815,45.0182
2816,45.0364
2817,45.0545
2818,45.0727
2819,45.0909
2820,45.1091
2821,45.1273
2822,45.1455
2823,45.1636
2824,45.1818
2825,45.2
2826,45.2182
2827,45.2364
2828,45.2545
2829,45.2727
2830,45.2909
2831,45.3091
2832,45.3273
2833,45.3455
2834,45.3636
2835,45.3818
2836,45.4
2837,44.6071
2838,44.625
2839,44.6429
2840,44.6607
2841,44.6786
2842,44.6964
2843,44.7143
2844,44.7321
2845,44.75
2846,44.7679
2847,44.7857
2848,44.8036
2849,44.8214
2850,44.8393
2851,44.8571
2852,44.875
2853,44.8929
2854,44.9107
2855,44.9286
2856,44.9464
2857,44.9643
2858,44.9821
2859,45
2860,45.0179
2861,45.0357
2862,45.0536
2863,45.0714
2864,45.0893
2865,45.1071
2866,45.125
2867,45.1429
2868,45.1607
2869,45.1786
2870,45.1964
2871,45.2143
2872,45.2321
2873,44.4561
2874,44.4737
2875,44.4912
2876,44.5088
2877,44.5263
2878,44.5439
2879,44.5614
2880,44.5789
2881,44.5965
2882,44.614
2883,44.6316
2884,44.6491
2885,44.6667
2886,44.6842
2887,44.7018
2888,44.7193
2889,44.7368
2890,44.7544
2891,44.7719
2892,44.7895
2893,44.807
2894,44.8246
2895,44.8421
2896,44.8596
2897,44.8772
2898,44.8947
2899,44.9123
2900,44.9298
2901,44.9474
2902,44.9649
2903,44.9825
2904,45
2905,45.0175
2906,45.0351
2907,45.0526
2908,45.0702
2909,44.3103
2910,44.3276
2911,44.3448
2912,44.3621
2913,44.3793
2914,44.3966
2915,44.4138
2916,44.431
2917,44.4483
2918,44.4655
2919,44.4828
2920,44.5
2921,44.5172
2922,44.5345
2923,44.5517
2924,44.569
2925,44.5862
2926,44.6034
2927,44.6207
2928,44.6379
2929,44.6552
2930,44.6724
2931,44.6897
2932,44.7069
2933,44.7241
2934,44.7414
2935,44.7586
2936,44.7759
2937,44.7931
2938,44.8103
2939,44.8276
2940,44.8448
2941,44.8621
2942,44.8793
2943,44.8966
2944,44.9138
2945,44.1695
2946,44.1864
2947,44.2034
2948,44.2203
2949,44.2373
2950,44.2542
2951,44.2712
2952,44.2881
2953,44.3051
2954,44.322
2955,44.339
2956,44.3559
2957,44.3729
2958,44.3898
2959,44.4068
2960,44.4237
2961,44.4407
2962,44.4576
2963,44.4746
2964,44.4915
2965,44.5085
2966,44.5254
2967,44.5424
2968,44.5593
2969,44.5763
2970,44.5932
2971,44.6102
2972,44.6271
2973,44.6441
2974,44.661
2975,44.678
2976,44.6949
2977,44.7119
2978,44.7288
2979,44.7458
2980,44.7627
2981,44.0333
2982,44.05
2983,44.0667
2984,44.0833
2985,44.1
2986,44.1167
2987,44.1333
2988,44.15
2989,44.1667
2990,44.1833
2991,44.2
2992,44.2167
2993,44.2333
2994,44.25
2995,44.2667
2996,44.2833
2997,44.3
2998,44.3167
2999,44.3333
3000,44.35
3001,44.3667
3002,44.3833
3003,44.4
3004,44.4167
3005,44.4333
3006,44.45
3007,44.4667
3008,44.4833
3009,44.5
3010,44.5167
3011,44.5333
3012,44.55
3013,44.5667
3014,44.5833
3015,44.6
3016,44.6167
3017,43.9016
3018,43.918
3019,43.9344
3020,43.9508
3021,43.9672
3022,43.9836
3023,44
3024,44.0164
3025,44.0328
3026,44.0492
3027,44.0656
3028,44.082
3029,44.0984
3030,44.1148
3031,44.1311
3032,44.1475
3033,44.1639
3034,44.1803
3035,44.1967
3036,44.2131
3037,44.2295
3038,44.2459
3039,44.2623
3040,44.2787
3041,44.2951
3042,44.3115
3043,44.3279
3044,44.3443
3045,44.3607
3046,44.377
3047,44.3934
3048,44.4098
3049,44.4262
3050,44.4426
3051,44.459
3052,44.4754
3053,43.7742
3054,43.7903
3055,43.8065
3056,43.8226
3057,43.8387
3058,43.8548
3059,43.871
3060,43.8871
3061,43.9032
3062,43.9194
3063,43.9355
3064,43.9516
3065,43.9677
3066,43.9839
3067,44
3068,44.0161
3069,44.0323
3070,44.0484
3071,44.0645
3072,44.0806
3073,44.0968
3074,44.1129
3075,44.129
3076,44.1452
3077,44.1613
3078,44.1774
3079,44.1935
3080,44.2097
3081,44.2258
3082,44.2419
3083,44.2581
3084,44.2742
3085,44.2903
3086,44.3065
3087,44.3226
3088,43.6349
3089,43.6508
3090,43.6667
3091,43.6825
3092,43.6984
3093,43.7143
3094,43.7302
3095,43.746
3096,43.7619
3097,43.7778
3098,43.7937
3099,43.8095
3100,43.8254
3101,43.8413
3102,43.8571
3103,43.873
3104,43.8889
3105,43.9048
3106,43.9206
3107,43.9365
3108,43.9524
3109,43.9683
3110,43.9841
3111,44
3112,44.0159
3113,44.0317
3114,44.0476
3115,44.0635
3116,44.0794
3117,44.0952
3118,44.1111
3119,44.127
3120,44.1429
3121,44.1587
3122,44.1746
3123,43.5
3124,43.5156
3125,43.5312
3126,43.5469
3127,43.5625
3128,43.5781
3129,43.5938
3130,43.6094
3131,43.625
3132,43.6406
3133,43.6562
3134,43.6719
3135,43.6875
3136,43.7031
3137,43.7188
3138,43.7344
3139,43.75
3140,43.7656
3141,43.7812
3142,43.7969
3143,43.8125
3144,43.8281
3145,43.8438
3146,43.8594
3147,43.875
3148,43.8906
3149,43.9062
3150,43.9219
3151,43.9375
3152,43.9531
3153,43.9688
3154,43.9844
3155,44
3156,44.0156
3157,43.3538
3158,43.3692
3159,43.3846
3160,43.4
3161,43.4154
3162,43.4308
3163,43.4462
3164,43.4615
3165,43.4769
3166,43.4923
3167,43.5077
3168,43.5231
3169,43.5385
3170,43.5538
3171,43.5692
3172,43.5846
3173,43.6
3174,43.6154
3175,43.6308
3176,43.6462
3177,43.6615
3178,43.6769
3179,43.6923
3180,43.7077
3181,43.7231
3182,43.7385
3183,43.7538
3184,43.7692
3185,43.7846
3186,43.8
3187,43.8154
3188,43.8308
3189,43.8462
3190,43.8615
3191,43.2121
3192,43.2273
3193,43.2424
3194,43.2576
3195,43.2727
3196,43.2879
3197,43.303
3198,43.3182
3199,43.3333
3200,43.3485
3201,43.3636
3202,43.3788
3203,43.3939
3204,43.4091
3205,43.4242
3206,43.4394
3207,43.4545
3208,43.4697
3209,43.4848
3210,43.5
3211,43.5152
3212,43.5303
3213,43.5455
3214,43.5606
3215,43.5758
3216,43.5909
3217,43.6061
3218,43.6212
3219,43.6364
3220,43.6515
3221,43.6667
3222,43.6818
3223,43.697
3224,43.7121
3225,43.0746
3226,43.0896
3227,43.1045
3228,43.1194
3229,43.1343
3230,43.1493
3231,43.1642
3232,43.1791
3233,43.194
3234,43.209
3235,43.2239
3236,43.2388
3237,43.2537
3238,43.2687
3239,43.2836
3240,43.2985
3241,43.3134
3242,43.3284
3243,43.3433
3244,43.3582
3245,43.3731
3246,43.3881
3247,43.403
3248,43.4179
3249,43.4328
3250,43.4478
3251,43.4627
3252,43.4776
3253,43.4925
3254,43.5075
3255,43.5224
3256,43.5373
3257,43.5522
3258,43.5672
3259,42.9412
3260,42.9559
3261,42.9706
3262,42.9853
3263,43
3264,43.0147
3265,43.0294
3266,43.0441
3267,43.0588
3268,43.0735
3269,43.0882
3270,43.1029
3271,43.1176
3272,43.1324
3273,43.1471
3274,43.1618
3275,43.1765
3276,43.1912
3277,43.2059
3278,43.2206
3279,43.2353
3280,43.25
3281,43.2647
3282,43.2794
3283,43.2941
3284,43.3088
3285,43.3235
3286,43.3382
3287,43.3529
3288,43.3676
3289,43.3824
3290,43.3971
3291,43.4118
3292,43.4265
3293,42.8116
3294,42.8261
3295,42.8406
3296,42.8551
3297,42.8696
3298,42.8841
3299,42.8986
3300,42.913
3301,42.9275
3302,42.942
3303,42.9565
3304,42.971
3305,42.9855
3306,43
3307,43.0145
3308,43.029
3309,43.0435
3310,43.058
3311,43.0725
3312,43.087
3313,43.1014
3314,43.1159
3315,43.1304
3316,43.1449
3317,43.1594
3318,43.1739
3319,43.1884
3320,43.2029
3321,43.2174
3322,43.2319
3323,43.2464
3324,43.2609
3325,43.2754
3326,43.2899
3327,42.6857
3328,42.7
3329,42.7143
3330,42.7286
3331,42.7429
3332,42.7571
3333,42.7714
3334,42.7857
3335,42.8
3336,42.8143
3337,42.8286
3338,42.8429
3339,42.8571
3340,42.8714
3341,42.8857
3342,42.9
3343,42.9143
3344,42.9286
3345,42.9429
3346,42.9571
3347,42.9714
3348,42.9857
3349,43
3350,43.0143
3351,43.0286
3352,43.0429
3353,43.0571
3354,43.0714
3355,43.0857
3356,43.1
3357,43.1143
3358,43.1286
3359,43.1429
3360,43.1571
3361,42.5634
3362,42.5775
3363,42.5915
3364,42.6056
3365,42.6197
3366,42.6338
3367,42.6479
3368,42.662
3369,42.6761
3370,42.6901
3371,42.7042
3372,42.7183
3373,42.7324
3374,42.7465
3375,42.7606
3376,42.7746
3377,42.7887
3378,42.8028
3379,42.8169
3380,42.831
3381,42.8451
3382,42.8592
3383,42.8732
3384,42.8873
3385,42.9014
3386,42.9155
3387,42.9296
3388,42.9437
3389,42.9577
3390,42.9718
3391,42.9859
3392,43
3393,43.0141
3394,43.0282
3395,42.4444
3396,42.4583
3397,42.4722
3398,42.4861
3399,42.5
3400,42.5139
3401,42.5278
3402,42.5417
3403,42.5556
3404,42.5694
3405,42.5833
3406,42.5972
3407,42.6111
3408,42.625
3409,42.6389
3410,42.6528
3411,42.6667
3412,42.6806
3413,42.6944
3414,42.7083
3415,42.7222
3416,42.7361
3417,42.75
3418,42.7639
3419,42.7778
3420,42.7917
3421,42.8056
3422,42.8194
3423,42.8333
3424,42.8472
3425,42.8611
3426,42.875
3427,42.8889
3428,42.9028
3429,42.3288
3430,42.3425
3431,42.3562
3432,42.3699
3433,42.3836
3434,42.3973
3435,42.411
3436,42.4247
3437,42.4384
3438,42.4521
3439,42.4658
3440,42.4795
3441,42.4932
3442,42.5068
3443,42.5205
3444,42.5342
3445,42.5479
3446,42.5616
3447,42.5753
3448,42.589
3449,42.6027
3450,42.6164
3451,42.6301
3452,42.6438
3453,42.6575
3454,42.6712
3455,42.6849
3456,42.6986
3457,42.7123
3458,42.726
3459,42.7397
3460,42.7534
3461,42.7671
3462,42.7808
3463,42.7945
3464,42.2297
3465,42.2432
3466,42.2568
3467,42.2703
3468,42.2838
3469,42.2973
3470,42.3108
3471,42.3243
3472,42.3378
3473,42.3514
3474,42.3649
3475,42.3784
3476,42.3919
3477,42.4054
3478,42.4189
3479,42.4324
3480,42.4459
3481,42.4595
3482,42.473
3483,42.4865
3484,42.5
3485,42.5135
3486,42.527
3487,42.5405
3488,42.5541
3489,42.5676
3490,42.5811
3491,42.5946
3492,42.6081
3493,42.6216
3494,42.6351
3495,42.6486
3496,42.6622
3497,42.6757
3498,42.6892
3499,42.1333
3500,42.1467
3501,42.16
3502,42.1733
3503,42.1867
3504,42.2
3505,42.2133
3506,42.2267
3507,42.24
3508,42.2533
3509,42.2667
3510,42.28
3511,42.2933
3512,42.3067
3513,42.32
3514,42.3333
3515,42.3467
3516,42.36
3517,42.3733
3518,42.3867
3519,42.4
3520,42.4133
3521,42.4267
3522,42.44
3523,42.4533
3524,42.4667
3525,42.48
3526,42.4933
3527,42.5067
3528,42.52
3529,42.5333
3530,42.5467
3531,42.56
3532,42.5733
3533,42.0263
3534,42.0395
3535,42.0526
3536,42.0658
3537,42.0789
3538,42.0921
3539,42.1053
3540,42.1184
3541,42.1316
3542,42.1447
3543,42.1579
3544,42.1711
3545,42.1842
3546,42.1974
3547,42.2105
3548,42.2237
3549,42.2368
3550,42.25
3551,42.2632
3552,42.2763
3553,42.2895
3554,42.3026
3555,42.3158
3556,42.3289
3557,42.3421
3558,42.3553
3559,42.3684
3560,42.3816
3561,42.3947
3562,42.4079
3563,42.4211
3564,42.4342
3565,42.4474
3566,42.4605
3567,41.9221
3568,41.9351
3569,41.9481
3570,41.961
3571,41.974
3572,41.987
3573,42
3574,42.013
3575,42.026
3576,42.039
3577,42.0519
3578,42.0649
3579,42.0779
3580,42.0909
3581,42.1039
3582,42.1169
3583,42.1299
3584,42.1429
3585,42.1558
3586,42.1688
3587,42.1818
3588,42.1948
3589,42.2078
3590,42.2208
3591,42.2338
3592,42.2468
3593,42.2597
3594,42.2727
3595,42.2857
3596,42.2987
3597,42.3117
3598,42.3247
3599,42.3377
3600,42.3506
3601,41.8205
3602,41.8333
3603,41.8462
3604,41.859
3605,41.8718
3606,41.8846
3607,41.8974
3608,41.9103
3609,41.9231
3610,41.9359
3611,41.9487
3612,41.9615
3613,41.9744
3614,41.9872
3615,42
3616,42.0128
3617,42.0256
3618,42.0385
3619,42.0513
3620,42.0641
3621,42.0769
3622,42.0897
3623,42.1026
3624,42.1154
3625,42.1282
3626,42.141
3627,42.1538
3628,42.1667
3629,42.1795
3630,42.1923
3631,42.2051
3632,42.2179
3633,42.2308
3634,41.7089
3635,41.7215
3636,41.7342
3637,41.7468
3638,41.7595
3639,41.7722
3640,41.7848
3641,41.7975
3642,41.8101
3643,41.8228
3644,41.8354
3645,41.8481
3646,41.8608
3647,41.8734
3648,41.8861
3649,41.8987
3650,41.9114
3651,41.9241
3652,41.9367
3653,41.9494
3654,41.962
3655,41.9747
3656,41.9873
3657,42
3658,42.0127
3659,42.0253
3660,42.038
3661,42.0506
3662,42.0633
3663,42.0759
3664,42.0886
3665,42.1013
3666,42.1139
3667,41.6
3668,41.6125
3669,41.625
3670,41.6375
3671,41.65
3672,41.6625
3673,41.675
3674,41.6875
3675,41.7
3676,41.7125
3677,41.725
3678,41.7375
3679,41.75
3680,41.7625
3681,41.775
3682,41.7875
3683,41.8
3684,41.8125
3685,41.825
3686,41.8375
3687,41.85
3688,41.8625
3689,41.875
3690,41.8875
3691,41.9
3692,41.9125
3693,41.925
3694,41.9375
3695,41.95
3696,41.9625
3697,41.975
3698,41.9875
3699,42
3700,41.4938
3701,41.5062
3702,41.5185
3703,41.5309
3704,41.5432
3705,41.5556
3706,41.5679
3707,41.5802
3708,41.5926
3709,41.6049
3710,41.6173
3711,41.6296
3712,41.642
3713,41.6543
3714,41.6667
3715,41.679
3716,41.6914
3717,41.7037
3718,41.716
3719,41.7284
3720,41.7407
3721,41.7531
3722,41.7654
3723,41.7778
3724,41.7901
3725,41.8025
3726,41.8148
3727,41.8272
3728,41.8395
3729,41.8519
3730,41.8642
3731,41.8765
3732,41.378
3733,41.3902
3734,41.4024
3735,41.4146
3736,41.4268
3737,41.439
3738,41.4512
3739,41.4634
3740,41.4756
3741,41.4878
3742,41.5
3743,41.5122
3744,41.5244
3745,41.5366
3746,41.5488
3747,41.561
3748,41.5732
3749,41.5854
3750,41.5976
3751,41.6098
3752,41.622
3753,41.6341
3754,41.6463
3755,41.6585
3756,41.6707
3757,41.6829
3758,41.6951
3759,41.7073
3760,41.7195
3761,41.7317
3762,41.7439
3763,41.7561
3764,41.2651
3765,41.2771
3766,41.2892
3767,41.3012
3768,41.3133
3769,41.3253
3770,41.3373
3771,41.3494
3772,41.3614
3773,41.3735
3774,41.3855
3775,41.3976
3776,41.4096
3777,41.4217
3778,41.4337
3779,41.4458
3780,41.4578
3781,41.4699
3782,41.4819
3783,41.494
3784,41.506
3785,41.5181
3786,41.5301
3787,41.5422
3788,41.5542
3789,41.5663
3790,41.5783
3791,41.5904
3792,41.6024
3793,41.6145
3794,41.6265
3795,41.6386
3796,41.1548
3797,41.1667
3798,41.1786
3799,41.1905
3800,41.2024
3801,41.2143
3802,41.2262
3803,41.2381
3804,41.25
3805,41.2619
3806,41.2738
3807,41.2857
3808,41.2976
3809,41.3095
3810,41.3214
3811,41.3333
3812,41.3452
3813,41.3571
3814,41.369
3815,41.381
3816,41.3929
3817,41.4048
3818,41.4167
3819,41.4286
3820,41.4405
3821,41.4524
3822,41.4643
3823,41.4762
3824,41.4881
3825,41.5
3826,41.5119
3827,41.5238
3828,41.0471
3829,41.0588
3830,41.0706
3831,41.0824
3832,41.0941
3833,41.1059
3834,41.1176
3835,41.1294
3836,41.1412
3837,41.1529
3838,41.1647
3839,41.1765
3840,41.1882
3841,41.2
3842,41.2118
3843,41.2235
3844,41.2353
3845,41.2471
3846,41.2588
3847,41.2706
3848,41.2824
3849,41.2941
3850,41.3059
3851,41.3176
3852,41.3294
3853,41.3412
3854,41.3529
3855,41.3647
3856,41.3765
3857,41.3882
3858,41.4
3859,41.4118
3860,40.9419
3861,40.9535
3862,40.9651
3863,40.9767
3864,40.9884
3865,41
3866,41.0116
3867,41.0233
3868,41.0349
3869,41.0465
3870,41.0581
3871,41.0698
3872,41.0814
3873,41.093
3874,41.1047
3875,41.1163
3876,41.1279
3877,41.1395
3878,41.1512
3879,41.1628
3880,41.1744
3881,41.186
3882,41.1977
3883,41.2093
3884,41.2209
3885,41.2326
3886,41.2442
3887,41.2558
3888,41.2674
3889,41.2791
3890,41.2907
3891,41.3023
3892,40.8391
3893,40.8506
3894,40.8621
3895,40.8736
3896,40.8851
3897,40.8966
3898,40.908
3899,40.9195
3900,40.931
