Iteration, Estimate
160,4.51374
161,4.51558
162,4.51746
163,4.51939
164,4.52136
165,4.52337
166,4.52543
167,4.52754
168,4.5297
169,4.53191
170,4.53416
171,4.53647
172,4.53884
173,4.54125
174,4.54373
175,4.54626
176,4.54885
177,4.5515
178,4.55421
179,4.55698
180,4.55982
181,4.56273
182,4.5657
183,4.56874
184,4.57185
185,4.57503
186,4.57829
187,4.58162
188,4.58504
189,4.58853
190,4.5921
191,4.59575
192,4.59949
193,4.60332
194,4.60724
195,4.61125
196,4.61536
197,4.61723
198,4.61733
199,4.61743
200,4.61753
201,4.56699
202,4.56709
203,4.56719
204,4.56729
205,4.56739
206,4.56749
207,4.56759
208,4.56769
209,4.56778
210,4.56788
211,4.56798
212,4.56808
213,4.56818
214,4.56827
215,4.56837
216,4.56847
217,4.56857
218,4.56866
219,4.56876
220,4.56886
221,4.56895
222,4.56905
223,4.56914
224,4.56924
225,4.56934
226,4.56943
227,4.56953
228,4.56962
229,4.56972
230,4.56981
231,4.56991
232,4.57
233,4.5701
234,4.57019
235,4.57029
236,4.57038
237,4.57048
238,4.57057
239,4.57066
240,4.57076
241,4.57085
242,4.57094
243,4.57104
244,4.57113
245,4.57122
246,4.57131
247,4.57141
248,4.5715
249,4.57159
250,4.57168
251,4.57177
252,4.57187
253,4.57196
254,4.57205
255,4.57214
256,4.57223
257,4.57232
258,4.57241
259,4.5725
260,4.57259
261,4.57268
262,4.57277
263,4.57286
264,4.57295
265,4.57304
266,4.57313
267,4.57322
268,4.57331
269,4.57339
270,4.57348
271,4.57357
272,4.57366
273,4.57375
274,4.57383
275,4.57392
276,4.57401
277,4.5741
278,4.57418
279,4.57427
280,4.57436
281,4.57444
282,4.57453
283,4.57461
284,4.5747
285,4.57479
286,4.57487
287,4.57496
288,4.57504
289,4.57513
290,4.57521
291,4.5753
292,4.57538
293,4.57547
294,4.57555
295,4.57563
296,4.57572
297,4.5758
298,4.57588
299,4.57597
300,4.57605
301,4.40516
302,4.40523
303,4.40531
304,4.40538
305,4.40546
306,4.40553
307,4.40561
308,4.40568
309,4.40575
310,4.40583
311,4.4059
312,4.40597
313,4.40605
314,4.40612
315,4.40619
316,4.40627
317,4.40634
318,4.40641
319,4.40648
320,4.40656
321,4.40663
322,4.4067
323,4.40677
324,4.40684
325,4.40691
326,4.40699
327,4.40706
328,4.40713
329,4.4072
330,4.40727
331,4.40734
332,4.40741
333,4.40748
334,4.40755
335,4.40762
336,4.40769
337,4.40776
338,4.40783
339,4.4079
340,4.40797
341,4.40804
342,4.40811
343,4.40817
344,4.40824
345,4.40831
346,4.40838
347,4.40845
348,4.40851
349,4.40858
350,4.40865
351,4.40872
352,4.40878
353,4.40885
354,4.40892
355,4.40899
356,4.40905
357,4.40912
358,4.40919
359,4.40925
360,4.40932
361,4.40938
362,4.40945
363,4.40952
364,4.40958
365,4.40965
366,4.40971
367,4.40978
368,4.40984
369,4.40991
370,4.40997
371,4.41004
372,4.4101
373,4.41017
374,4.41023
375,4.4103
376,4.41036
377,4.41042
378,4.41049
379,4.41055
380,4.41062
381,4.41068
382,4.41074
383,4.41081
384,4.41087
385,4.41093
386,4.41099
387,4.41106
388,4.41112
389,4.41118
390,4.41124
391,4.41131
392,4.41137
393,4.41143
394,4.41149
395,4.41156
396,4.41162
397,4.41168
398,4.41174
399,4.4118
400,4.41186
401,4.13803
402,4.13808
403,4.13814
404,4.13819
405,4.13824
406,4.13829
407,4.13834
408,4.13839
409,4.13844
410,4.13849
411,4.13854
412,4.1386
413,4.13865
414,4.1387
415,4.13875
416,4.1388
417,4.13885
418,4.1389
419,4.13895
420,4.139
421,4.13905
422,4.1391
423,4.13915
424,4.1392
425,4.13925
426,4.1393
427,4.13935
428,4.13939
429,4.13944
430,4.13949
431,4.13954
432,4.13959
433,4.13964
434,4.13969
435,4.13974
436,4.13979
437,4.13983
438,4.13988
439,4.13993
440,4.13998
441,4.14003
442,4.14008
443,4.14013
444,4.14017
445,4.14022
446,4.14027
447,4.14032
448,4.14037
449,4.14041
450,4.14046
451,4.14051
452,4.14056
453,4.1406
454,4.14065
455,4.1407
456,4.14075
457,4.14079
458,4.14084
459,4.14089
460,4.14094
461,4.14098
462,4.14103
463,4.14108
464,4.14112
465,4.14117
466,4.14122
467,4.14126
468,4.14131
469,4.14136
470,4.1414
471,4.14145
472,4.1415
473,4.14154
474,4.14159
475,4.14164
476,4.14168
477,4.14173
478,4.14178
479,4.14182
480,4.14187
481,4.14192
482,4.14196
483,4.14201
484,4.14206
485,4.1421
486,4.14215
487,4.14219
488,4.14224
489,4.14229
490,4.14233
491,4.14238
492,4.14242
493,4.14247
494,4.14252
495,4.14256
496,4.14261
497,4.14265
498,4.1427
499,4.14275
500,4.14279
501,3.99454
502,3.99458
503,3.99462
504,3.99466
505,3.9947
506,3.99474
507,3.99479
508,3.99483
509,3.99487
510,3.99491
511,3.99495
512,3.99499
513,3.99503
514,3.99508
515,3.99512
516,3.99516
517,3.9952
518,3.99524
519,3.99528
520,3.99532
521,3.99536
522,3.99541
523,3.99545
524,3.99549
525,3.99553
526,3.99557
527,3.99561
528,3.99565
529,3.9957
530,3.99574
531,3.99578
532,3.99582
533,3.99586
534,3.9959
535,3.99594
536,3.99598
537,3.99603
538,3.99607
539,3.99611
540,3.99615
541,3.99619
542,3.99623
543,3.99627
544,3.99631
545,3.99636
546,3.9964
547,3.99644
548,3.99648
549,3.99652
550,3.99656
551,3.9966
552,3.99664
553,3.99669
554,3.99673
555,3.99677
556,3.99681
557,3.99685
558,3.99689
559,3.99693
560,3.99698
561,3.99702
562,3.99706
563,3.9971
564,3.99714
565,3.99718
566,3.99722
567,3.99727
568,3.99731
569,3.99735
570,3.99739
571,3.99743
572,3.99747
573,3.99752
574,3.99756
575,3.9976
576,3.99764
577,3.99768
578,3.99772
579,3.99777
580,3.99781
581,3.99785
582,3.99789
583,3.99793
584,3.99797
585,3.99802
586,3.99806
587,3.9981
588,3.99814
589,3.99818
590,3.99823
591,3.99827
592,3.99831
593,3.99835
594,3.99839
595,3.99844
596,3.99848
597,3.99852
598,3.99856
599,3.9986
600,3.99865
601,3.97002
602,3.97007
603,3.97011
604,3.97015
605,3.97019
606,3.97023
607,3.97027
608,3.97031
609,3.97036
610,3.9704
611,3.97044
612,3.97048
613,3.97052
614,3.97056
615,3.97061
616,3.97065
617,3.97069
618,3.97073
619,3.97077
620,3.97082
621,3.97086
622,3.9709
623,3.97094
624,3.97098
625,3.97102
626,3.97107
627,3.97111
628,3.97115
629,3.97119
630,3.97123
631,3.97128
632,3.97132
633,3.97136
634,3.9714
635,3.97145
636,3.97149
637,3.97153
638,3.97157
639,3.97161
640,3.97166
641,3.9717
642,3.97174
643,3.97178
644,3.97183
645,3.97187
646,3.97191
647,3.97195
648,3.972
649,3.97204
650,3.97208
651,3.97212
652,3.97217
653,3.97221
654,3.97225
655,3.97229
656,3.97234
657,3.97238
658,3.97242
659,3.97246
660,3.97251
661,3.97255
662,3.97259
663,3.97264
664,3.97268
665,3.97272
666,3.97276
667,3.97281
668,3.97285
669,3.97289
670,3.97294
671,3.97298
672,3.97302
673,3.97306
674,3.97311
675,3.97315
676,3.97319
677,3.97324
678,3.97328
679,3.97332
680,3.97337
681,3.97341
682,3.97345
683,3.9735
684,3.97354
685,3.97358
686,3.97363
687,3.97367
688,3.97371
689,3.97376
690,3.9738
691,3.97384
692,3.97389
693,3.97393
694,3.97397
695,3.97402
696,3.97406
697,3.9741
698,3.97415
699,3.97419
700,3.97423
701,3.98152
702,3.98156
703,3.9816
704,3.98165
705,3.98169
706,3.98174
707,3.98178
708,3.98182
709,3.98187
710,3.98191
711,3.98195
712,3.982
713,3.98204
714,3.98209
715,3.98213
716,3.98217
717,3.98222
718,3.98226
719,3.98231
720,3.98235
721,3.98239
722,3.98244
723,3.98248
724,3.98253
725,3.98257
726,3.98261
727,3.98266
728,3.9827
729,3.98275
730,3.98279
731,3.98283
732,3.98288
733,3.98292
734,3.98297
735,3.98301
736,3.98306
737,3.9831
738,3.98314
739,3.98319
740,3.98323
741,3.98328
742,3.98332
743,3.98336
744,3.98341
745,3.98345
746,3.9835
747,3.98354
748,3.98359
749,3.98363
750,3.98367
751,3.98372
752,3.98376
753,3.98381
754,3.98385
755,3.9839
756,3.98394
757,3.98398
758,3.98403
759,3.98407
760,3.98412
761,3.98416
762,3.98421
763,3.98425
764,3.98429
765,3.98434
766,3.98438
767,3.98443
768,3.98447
769,3.98452
770,3.98456
771,3.9846
772,3.98465
773,3.98469
774,3.98474
775,3.98478
776,3.98483
777,3.98487
778,3.98492
779,3.98496
780,3.985
781,3.98505
782,3.98509
783,3.98514
784,3.98518
785,3.98523
786,3.98527
787,3.98531
788,3.98536
789,3.9854
790,3.98545
791,3.98549
792,3.98554
793,3.98558
794,3.98563
795,3.98567
796,3.98571
797,3.98576
798,3.9858
799,3.98585
800,3.98589
801,4.00649
802,4.00654
803,4.00658
804,4.00663
805,4.00667
806,4.00672
807,4.00676
808,4.00681
809,4.00685
810,4.00689
811,4.00694
812,4.00698
813,4.00703
814,4.00707
815,4.00712
816,4.00716
817,4.00721
818,4.00725
819,4.0073
820,4.00734
821,4.00739
822,4.00743
823,4.00748
824,4.00752
825,4.00757
826,4.00761
827,4.00766
828,4.0077
829,4.00775
830,4.00779
831,4.00784
832,4.00788
833,4.00793
834,4.00797
835,4.00802
836,4.00806
837,4.00811
838,4.00815
839,4.0082
840,4.00824
841,4.00829
842,4.00833
843,4.00837
844,4.00842
845,4.00846
846,4.00851
847,4.00855
848,4.0086
849,4.00864
850,4.00869
851,4.00873
852,4.00878
853,4.00882
854,4.00887
855,4.00891
856,4.00896
857,4.009
858,4.00904
859,4.00909
860,4.00913
861,4.00918
862,4.00922
863,4.00927
864,4.00931
865,4.00936
866,4.0094
867,4.00945
868,4.00949
869,4.00953
870,4.00958
871,4.00962
872,4.00967
873,4.00971
874,4.00976
875,4.0098
876,4.00985
877,4.00989
878,4.00993
879,4.00998
880,4.01002
881,4.01007
882,4.01011
883,4.01016
884,4.0102
885,4.01024
886,4.01029
887,4.01033
888,4.01038
889,4.01042
890,4.01047
891,4.01051
892,4.01055
893,4.0106
894,4.01064
895,4.01069
896,4.01073
897,4.01077
898,4.01082
899,4.01086
900,4.01091
901,4.03161
902,4.03165
903,4.0317
904,4.03174
905,4.03179
906,4.03183
907,4.03188
908,4.03192
909,4.03197
910,4.03201
911,4.03206
912,4.0321
913,4.03214
914,4.03219
915,4.03223
916,4.03228
917,4.03232
918,4.03237
919,4.03241
920,4.03246
921,4.0325
922,4.03254
923,4.03259
924,4.03263
925,4.03268
926,4.03272
927,4.03277
928,4.03281
929,4.03285
930,4.0329
931,4.03294
932,4.03299
933,4.03303
934,4.03307
935,4.03312
936,4.03316
937,4.03321
938,4.03325
939,4.0333
940,4.03334
941,4.03338
942,4.03343
943,4.03347
944,4.03352
945,4.03356
946,4.0336
947,4.03365
948,4.03369
949,4.03374
950,4.03378
951,4.03382
952,4.03387
953,4.03391
954,4.03395
955,4.034
956,4.03404
957,4.03409
958,4.03413
959,4.03417
960,4.03422
961,4.03426
962,4.0343
963,4.03435
964,4.03439
965,4.03444
966,4.03448
967,4.03452
968,4.03457
969,4.03461
970,4.03465
971,4.0347
972,4.03474
973,4.03478
974,4.03483
975,4.03487
976,4.03492
977,4.03496
978,4.035
979,4.03505
980,4.03509
981,4.03513
982,4.03518
983,4.03522
984,4.03526
985,4.03531
986,4.03535
987,4.03539
988,4.03544
989,4.03548
990,4.03552
991,4.03557
992,4.03561
993,4.03565
994,4.0357
995,4.03574
996,4.03578
997,4.03582
998,4.03587
999,4.03591
1000,4.03595
1001,4.05163
1002,4.05167
1003,4.05171
1004,4.05176
1005,4.0518
1006,4.05184
1007,4.05189
1008,4.05193
1009,4.05198
1010,4.05202
1011,4.05206
1012,4.05211
1013,4.05215
1014,4.05219
1015,4.05224
1016,4.05228
1017,4.05232
1018,4.05237
1019,4.05241
1020,4.05245
1021,4.05249
1022,4.05254
1023,4.05258
1024,4.05262
1025,4.05267
1026,4.05271
1027,4.05275
1028,4.0528
1029,4.05284
1030,4.05288
1031,4.05293
1032,4.05297
1033,4.05301
1034,4.05306
1035,4.0531
1036,4.05314
1037,4.05318
1038,4.05323
1039,4.05327
1040,4.05331
1041,4.05336
1042,4.0534
1043,4.05344
1044,4.05348
1045,4.05353
1046,4.05357
1047,4.05361
1048,4.05366
1049,4.0537
1050,4.05374
1051,4.05378
1052,4.05383
1053,4.05387
1054,4.05391
1055,4.05395
1056,4.054
1057,4.05404
1058,4.05408
1059,4.05412
1060,4.05417
1061,4.05421
1062,4.05425
1063,4.0543
1064,4.05434
1065,4.05438
1066,4.05442
1067,4.05447
1068,4.05451
1069,4.05455
1070,4.05459
1071,4.05463
1072,4.05468
1073,4.05472
1074,4.05476
1075,4.0548
1076,4.05485
1077,4.05489
1078,4.05493
1079,4.05497
1080,4.05501
1081,4.05506
1082,4.0551
1083,4.05514
1084,4.05518
1085,4.05523
1086,4.05527
1087,4.05531
1088,4.05535
1089,4.05539
1090,4.05544
1091,4.05548
1092,4.05552
1093,4.05556
1094,4.0556
1095,4.05565
1096,4.05569
1097,4.05573
1098,4.05577
1099,4.05581
1100,4.05586
1101,4.06289
1102,4.06294
1103,4.06298
1104,4.06302
1105,4.06306
1106,4.0631
1107,4.06315
1108,4.06319
1109,4.06323
1110,4.06327
1111,4.06331
1112,4.06336
1113,4.0634
1114,4.06344
1115,4.06348
1116,4.06352
1117,4.06356
1118,4.06361
1119,4.06365
1120,4.06369
1121,4.06373
1122,4.06377
1123,4.06382
1124,4.06386
1125,4.0639
1126,4.06394
1127,4.06398
1128,4.06402
1129,4.06407
1130,4.06411
1131,4.06415
1132,4.06419
1133,4.06423
1134,4.06427
1135,4.06431
1136,4.06436
1137,4.0644
1138,4.06444
1139,4.06448
1140,4.06452
1141,4.06456
1142,4.0646
1143,4.06464
1144,4.06469
1145,4.06473
1146,4.06477
1147,4.06481
1148,4.06485
1149,4.06489
1150,4.06493
1151,4.06497
1152,4.06501
1153,4.06506
1154,4.0651
1155,4.06514
1156,4.06518
1157,4.06522
1158,4.06526
1159,4.0653
1160,4.06534
1161,4.06538
1162,4.06543
1163,4.06547
1164,4.06551
1165,4.06555
1166,4.06559
1167,4.06563
1168,4.06567
1169,4.06571
1170,4.06575
1171,4.06579
1172,4.06583
1173,4.06587
1174,4.06592
1175,4.06596
1176,4.066
1177,4.06604
1178,4.06608
1179,4.06612
1180,4.06616
1181,4.0662
1182,4.06624
1183,4.06628
1184,4.06632
1185,4.06636
1186,4.0664
1187,4.06644
1188,4.06648
1189,4.06653
1190,4.06657
1191,4.06661
1192,4.06665
1193,4.06669
1194,4.06673
1195,4.06677
1196,4.06681
1197,4.06685
1198,4.06689
1199,4.06693
1200,4.06697
1201,4.07448
1202,4.07452
1203,4.07456
1204,4.0746
1205,4.07464
1206,4.07468
1207,4.07472
1208,4.07476
1209,4.0748
1210,4.07485
1211,4.07489
1212,4.07493
1213,4.07497
1214,4.07501
1215,4.07505
1216,4.07509
1217,4.07513
1218,4.07517
1219,4.07521
1220,4.07525
1221,4.07529
1222,4.07533
1223,4.07537
1224,4.07541
1225,4.07545
1226,4.07549
1227,4.07553
1228,4.07557
1229,4.07561
1230,4.07565
1231,4.07569
1232,4.07573
1233,4.07577
1234,4.07581
1235,4.07585
1236,4.07589
1237,4.07593
1238,4.07597
1239,4.07601
1240,4.07605
1241,4.07609
1242,4.07613
1243,4.07617
1244,4.07621
1245,4.07625
1246,4.07629
1247,4.07633
1248,4.07637
1249,4.07641
1250,4.07645
1251,4.07649
1252,4.07653
1253,4.07657
1254,4.07661
1255,4.07665
1256,4.07669
1257,4.07673
1258,4.07677
1259,4.07681
1260,4.07685
1261,4.07689
1262,4.07693
1263,4.07697
1264,4.07701
1265,4.07705
1266,4.07709
1267,4.07713
1268,4.07717
1269,4.07721
1270,4.07725
1271,4.07728
1272,4.07732
1273,4.07736
1274,4.0774
1275,4.07744
1276,4.07748
1277,4.07752
1278,4.07756
1279,4.0776
1280,4.07764
1281,4.07768
1282,4.07772
1283,4.07776
1284,4.0778
1285,4.07784
1286,4.07788
1287,4.07792
1288,4.07796
1289,4.07799
1290,4.07803
1291,4.07807
1292,4.07811
1293,4.07815
1294,4.07819
1295,4.07823
1296,4.07827
1297,4.07831
1298,4.07835
1299,4.07839
1300,4.07843
1301,4.09014
1302,4.09018
1303,4.09022
1304,4.09026
1305,4.0903
1306,4.09034
1307,4.09038
1308,4.09041
1309,4.09045
1310,4.09049
1311,4.09053
1312,4.09057
1313,4.09061
1314,4.09065
1315,4.09069
1316,4.09073
1317,4.09077
1318,4.09081
1319,4.09085
1320,4.09089
1321,4.09092
1322,4.09096
1323,4.091
1324,4.09104
1325,4.09108
1326,4.09112
1327,4.09116
1328,4.0912
1329,4.09124
1330,4.09128
1331,4.09132
1332,4.09136
1333,4.09139
1334,4.09143
1335,4.09147
1336,4.09151
1337,4.09155
1338,4.09159
1339,4.09163
1340,4.09167
1341,4.09171
1342,4.09175
1343,4.09179
1344,4.09182
1345,4.09186
1346,4.0919
1347,4.09194
1348,4.09198
1349,4.09202
1350,4.09206
1351,4.0921
1352,4.09214
1353,4.09218
1354,4.09221
1355,4.09225
1356,4.09229
1357,4.09233
1358,4.09237
1359,4.09241
1360,4.09245
1361,4.09249
1362,4.09253
1363,4.09257
1364,4.0926
1365,4.09264
1366,4.09268
1367,4.09272
1368,4.09276
1369,4.0928
1370,4.09284
1371,4.09288
1372,4.09292
1373,4.09296
1374,4.09299
1375,4.09303
1376,4.09307
1377,4.09311
1378,4.09315
1379,4.09319
1380,4.09323
1381,4.09327
1382,4.09331
1383,4.09334
1384,4.09338
1385,4.09342
1386,4.09346
1387,4.0935
1388,4.09354
1389,4.09358
1390,4.09362
1391,4.09365
1392,4.09369
1393,4.09373
1394,4.09377
1395,4.09381
1396,4.09385
1397,4.09389
1398,4.09393
1399,4.09397
1400,4.094
1401,4.10538
1402,4.10542
1403,4.10546
1404,4.10549
1405,4.10553
1406,4.10557
1407,4.10561
1408,4.10565
1409,4.10569
1410,4.10573
1411,4.10577
1412,4.10581
1413,4.10585
1414,4.10589
1415,4.10593
1416,4.10596
1417,4.106
1418,4.10604
1419,4.10608
1420,4.10612
1421,4.10616
1422,4.1062
1423,4.10624
1424,4.10628
1425,4.10632
1426,4.10636
1427,4.10639
1428,4.10643
1429,4.10647
1430,4.10651
1431,4.10655
1432,4.10659
1433,4.10663
1434,4.10667
1435,4.10671
1436,4.10675
1437,4.10679
1438,4.10682
1439,4.10686
1440,4.1069
1441,4.10694
1442,4.10698
1443,4.10702
1444,4.10706
1445,4.1071
1446,4.10714
1447,4.10718
1448,4.10722
1449,4.10726
1450,4.10729
1451,4.10733
1452,4.10737
1453,4.10741
1454,4.10745
1455,4.10749
1456,4.10753
1457,4.10757
1458,4.10761
1459,4.10765
1460,4.10769
1461,4.10773
1462,4.10777
1463,4.1078
1464,4.10784
1465,4.10788
1466,4.10792
1467,4.10796
1468,4.108
1469,4.10804
1470,4.10808
1471,4.10812
1472,4.10816
1473,4.1082
1474,4.10824
1475,4.10828
1476,4.10831
1477,4.10835
1478,4.10839
1479,4.10843
1480,4.10847
1481,4.10851
1482,4.10855
1483,4.10859
1484,4.10863
1485,4.10867
1486,4.10871
1487,4.10875
1488,4.10879
1489,4.10883
1490,4.10887
1491,4.10891
1492,4.10894
1493,4.10898
1494,4.10902
1495,4.10906
1496,4.1091
1497,4.10914
1498,4.10918
1499,4.10922
1500,4.10926
1501,4.11633
1502,4.11637
1503,4.11641
1504,4.11645
1505,4.11649
1506,4.11653
1507,4.11657
1508,4.11661
1509,4.11665
1510,4.11669
1511,4.11673
1512,4.11677
1513,4.11681
1514,4.11685
1515,4.11689
1516,4.11693
1517,4.11697
1518,4.11701
1519,4.11704
1520,4.11708
1521,4.11712
1522,4.11716
1523,4.1172
1524,4.11724
1525,4.11728
1526,4.11732
1527,4.11736
1528,4.1174
1529,4.11744
1530,4.11748
1531,4.11752
1532,4.11756
1533,4.1176
1534,4.11764
1535,4.11768
1536,4.11772
1537,4.11776
1538,4.1178
1539,4.11784
1540,4.11788
1541,4.11792
1542,4.11796
1543,4.118
1544,4.11804
1545,4.11808
1546,4.11812
1547,4.11816
1548,4.1182
1549,4.11824
1550,4.11828
1551,4.11832
1552,4.11836
1553,4.1184
1554,4.11844
1555,4.11848
1556,4.11852
1557,4.11856
1558,4.1186
1559,4.11864
1560,4.11869
1561,4.11873
1562,4.11877
1563,4.11881
1564,4.11885
1565,4.11889
1566,4.11893
1567,4.11897
1568,4.11901
1569,4.11905
1570,4.11909
1571,4.11913
1572,4.11917
1573,4.11921
1574,4.11925
1575,4.11929
1576,4.11933
1577,4.11937
1578,4.11941
1579,4.11945
1580,4.11949
1581,4.11953
1582,4.11957
1583,4.11961
1584,4.11965
1585,4.11969
1586,4.11973
1587,4.11978
1588,4.11982
1589,4.11986
1590,4.1199
1591,4.11994
1592,4.11998
1593,4.12002
1594,4.12006
1595,4.1201
1596,4.12014
1597,4.12018
1598,4.12022
1599,4.12026
1600,4.1203
1601,4.12921
1602,4.12925
1603,4.12929
1604,4.12933
1605,4.12937
1606,4.12941
1607,4.12945
1608,4.12949
1609,4.12954
1610,4.12958
1611,4.12962
1612,4.12966
1613,4.1297
1614,4.12974
1615,4.12978
1616,4.12982
1617,4.12986
1618,4.12991
1619,4.12995
1620,4.12999
1621,4.13003
1622,4.13007
1623,4.13011
1624,4.13015
1625,4.13019
1626,4.13023
1627,4.13028
1628,4.13032
1629,4.13036
1630,4.1304
1631,4.13044
1632,4.13048
1633,4.13052
1634,4.13056
1635,4.13061
1636,4.13065
1637,4.13069
1638,4.13073
1639,4.13077
1640,4.13081
1641,4.13085
1642,4.13089
1643,4.13094
1644,4.13098
1645,4.13102
1646,4.13106
1647,4.1311
1648,4.13114
1649,4.13118
1650,4.13123
1651,4.13127
1652,4.13131
1653,4.13135
1654,4.13139
1655,4.13143
1656,4.13147
1657,4.13151
1658,4.13156
1659,4.1316
1660,4.13164
1661,4.13168
1662,4.13172
1663,4.13176
1664,4.13181
1665,4.13185
1666,4.13189
1667,4.13193
1668,4.13197
1669,4.13201
1670,4.13205
1671,4.1321
1672,4.13214
1673,4.13218
1674,4.13222
1675,4.13226
1676,4.1323
1677,4.13235
1678,4.13239
1679,4.13243
1680,4.13247
1681,4.13251
1682,4.13255
1683,4.1326
1684,4.13264
1685,4.13268
1686,4.13272
1687,4.13276
1688,4.1328
1689,4.13285
1690,4.13289
1691,4.13293
1692,4.13297
1693,4.13301
1694,4.13305
1695,4.1331
1696,4.13314
1697,4.13318
1698,4.13322
1699,4.13326
1700,4.1333
1701,4.14036
1702,4.1404
1703,4.14044
1704,4.14049
1705,4.14053
1706,4.14057
1707,4.14061
1708,4.14065
1709,4.1407
1710,4.14074
1711,4.14078
1712,4.14082
1713,4.14086
1714,4.14091
1715,4.14095
1716,4.14099
1717,4.14103
1718,4.14107
1719,4.14112
1720,4.14116
1721,4.1412
1722,4.14124
1723,4.14128
1724,4.14133
1725,4.14137
1726,4.14141
1727,4.14145
1728,4.14149
1729,4.14154
1730,4.14158
1731,4.14162
1732,4.14166
1733,4.1417
1734,4.14175
1735,4.14179
1736,4.14183
1737,4.14187
1738,4.14191
1739,4.14196
1740,4.142
1741,4.14204
1742,4.14208
1743,4.14213
1744,4.14217
1745,4.14221
1746,4.14225
1747,4.14229
1748,4.14234
1749,4.14238
1750,4.14242
1751,4.14246
1752,4.1425
1753,4.14255
1754,4.14259
1755,4.14263
1756,4.14267
1757,4.14271
1758,4.14276
1759,4.1428
1760,4.14284
1761,4.14288
1762,4.14293
1763,4.14297
1764,4.14301
1765,4.14305
1766,4.14309
1767,4.14314
1768,4.14318
1769,4.14322
1770,4.14326
1771,4.1433
1772,4.14335
1773,4.14339
1774,4.14343
1775,4.14347
1776,4.14352
1777,4.14356
1778,4.1436
1779,4.14364
1780,4.14368
1781,4.14373
1782,4.14377
1783,4.14381
1784,4.14385
1785,4.14389
1786,4.14394
1787,4.14398
1788,4.14402
1789,4.14406
1790,4.1441
1791,4.14415
1792,4.14419
1793,4.14423
1794,4.14427
1795,4.14432
1796,4.14436
1797,4.1444
1798,4.14444
1799,4.14448
1800,4.14453
1801,4.15589
1802,4.15594
1803,4.15598
1804,4.15602
1805,4.15606
1806,4.15611
1807,4.15615
1808,4.15619
1809,4.15623
1810,4.15627
1811,4.15632
1812,4.15636
1813,4.1564
1814,4.15644
1815,4.15649
1816,4.15653
1817,4.15657
1818,4.15661
1819,4.15666
1820,4.1567
1821,4.15674
1822,4.15678
1823,4.15682
1824,4.15687
1825,4.15691
1826,4.15695
1827,4.15699
1828,4.15704
1829,4.15708
1830,4.15712
1831,4.15716
1832,4.1572
1833,4.15725
1834,4.15729
1835,4.15733
1836,4.15737
1837,4.15741
1838,4.15746
1839,4.1575
1840,4.15754
1841,4.15758
1842,4.15763
1843,4.15767
1844,4.15771
1845,4.15775
1846,4.15779
1847,4.15784
1848,4.15788
1849,4.15792
1850,4.15796
1851,4.158
1852,4.15805
1853,4.15809
1854,4.15813
1855,4.15817
1856,4.15821
1857,4.15826
1858,4.1583
1859,4.15834
1860,4.15838
1861,4.15842
1862,4.15847
1863,4.15851
1864,4.15855
1865,4.15859
1866,4.15863
1867,4.15868
1868,4.15872
1869,4.15876
1870,4.1588
1871,4.15884
1872,4.15888
1873,4.15893
1874,4.15897
1875,4.15901
